price;size;location;real_estate;ownership;location_first;location_last;crawled
629000;136,23;Marktstr. 24, Odelzhausen, Dachau (Kreis);Haus;Kauf;Marktstr. 24;Dachau (Kreis);2018-12-30 08:30:33
750000;140;Sulzemoos, Dachau (Kreis);Haus;Kauf;Sulzemoos;Dachau (Kreis);2018-12-30 08:30:33
1020000;178;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);2018-12-30 08:30:33
1890000;212,94;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);2018-12-30 08:30:33
718400;320;Hebertshausen, Dachau (Kreis);Haus;Kauf;Hebertshausen;Dachau (Kreis);2018-12-30 08:30:33
625000;80;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);2018-12-30 08:30:33
765000;150;Odelzhausen, Dachau (Kreis);Haus;Kauf;Odelzhausen;Dachau (Kreis);2018-12-30 08:30:33
765000;147;Odelzhausen, Dachau (Kreis);Haus;Kauf;Odelzhausen;Dachau (Kreis);2018-12-30 08:30:33
675000;140;Vierkirchen, Dachau (Kreis);Haus;Kauf;Vierkirchen;Dachau (Kreis);2018-12-30 08:30:33
980000;135;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);2018-12-30 08:30:33
795000;137;Münchnerstraße 74a, Dachau, Dachau (Kreis);Haus;Kauf;Münchnerstraße 74a;Dachau (Kreis);2018-12-30 08:30:33
639000;120;Petershausen, Dachau (Kreis);Haus;Kauf;Petershausen;Dachau (Kreis);2018-12-30 08:30:33
1690000;152,1;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);2018-12-30 08:30:33
639000;125,97;Vierkirchen, Dachau (Kreis);Haus;Kauf;Vierkirchen;Dachau (Kreis);2018-12-30 08:30:33
1185000;255;Schwabhausen, Dachau (Kreis);Haus;Kauf;Schwabhausen;Dachau (Kreis);2018-12-30 08:30:33
1250000;310;Röhrmoos, Dachau (Kreis);Haus;Kauf;Röhrmoos;Dachau (Kreis);2018-12-30 08:30:33
775000;184;Odelzhausen, Dachau (Kreis);Haus;Kauf;Odelzhausen;Dachau (Kreis);2018-12-30 08:30:33
2155000;248,71;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);2018-12-30 08:30:33
765000;135;Münchnerstraße 74a, Dachau, Dachau (Kreis);Haus;Kauf;Münchnerstraße 74a;Dachau (Kreis);2018-12-30 08:30:33
759000;137;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);2018-12-30 08:30:33
795000;558;Gröbenzell, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
1590000;1136;Eichenau, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Eichenau;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
1220000;903;Eichenau, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Eichenau;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
700000;556;Eichenau, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Eichenau;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
498000;576;Althegnenberg, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Althegnenberg;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
870000;624;Olching, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Olching;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
1350000;771;Germering, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Germering;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
650000;1000;Maisach, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Maisach;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
1400000;1020;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Fürstenfeldbruck;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
1050000;1156;Althegnenberg, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Althegnenberg;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
150000;3342;Mühlstetterweg x, Puchheim, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Mühlstetterweg x;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
1750000;1260;Germering, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Germering;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
198000;650;Moorenweis, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Moorenweis;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
1077500;1003;Eichenau, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Eichenau;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
698000;539;Gröbenzell, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
580000;469;Puchheim, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Puchheim;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
595000;590;Grafrath, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Grafrath;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
521000;656;Kottgeisering, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Kottgeisering;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
386000;550;Weiherstraße 8, Türkenfeld, Fürstenfeldbruck (Kreis);Grundstueck;Kauf;Weiherstraße 8;Fürstenfeldbruck (Kreis);2018-12-30 08:30:33
5160;338;Trattangering 16a, Vierkirchen, Dachau (Kreis);Grundstueck;Kauf;Trattangering 16a;Dachau (Kreis);2018-12-30 08:30:33
241500;345;Röhrmoos, Dachau (Kreis);Grundstueck;Kauf;Röhrmoos;Dachau (Kreis);2018-12-30 08:30:33
410000;259;Wehrstaudenstrasse 33, Karlsfeld, Dachau (Kreis);Grundstueck;Kauf;Wehrstaudenstrasse 33;Dachau (Kreis);2018-12-30 08:30:33
254800;364;Röhrmoos, Dachau (Kreis);Grundstueck;Kauf;Röhrmoos;Dachau (Kreis);2018-12-30 08:30:33
650000;370;Dachau, Dachau (Kreis);Grundstueck;Kauf;Dachau;Dachau (Kreis);2018-12-30 08:30:33
420850;443;Vierkirchen, Dachau (Kreis);Grundstueck;Kauf;Vierkirchen;Dachau (Kreis);2018-12-30 08:30:33
420000;315;Dachau, Dachau (Kreis);Grundstueck;Kauf;Dachau;Dachau (Kreis);2018-12-30 08:30:33
420850;443;Vierkirchen, Dachau (Kreis);Grundstueck;Kauf;Vierkirchen;Dachau (Kreis);2018-12-30 08:30:33
325000;332;Markt Indersdorf, Dachau (Kreis);Grundstueck;Kauf;Markt Indersdorf;Dachau (Kreis);2018-12-30 08:30:33
840000;566;Wehrstaudenstrasse 33, Karlsfeld, Dachau (Kreis);Grundstueck;Kauf;Wehrstaudenstrasse 33;Dachau (Kreis);2018-12-30 08:30:33
430000;307;Wehrstaudenstrasse 33, Karlsfeld, Dachau (Kreis);Grundstueck;Kauf;Wehrstaudenstrasse 33;Dachau (Kreis);2018-12-30 08:30:33
410000;259;Wehrstaudenstrasse 33, Karlsfeld, Dachau (Kreis);Grundstueck;Kauf;Wehrstaudenstrasse 33;Dachau (Kreis);2018-12-30 08:30:33
550000;502;Haimhausen, Dachau (Kreis);Grundstueck;Kauf;Haimhausen;Dachau (Kreis);2018-12-30 08:30:33
235000;544;Hilgertshausen-Tandern, Dachau (Kreis);Grundstueck;Kauf;Hilgertshausen-Tandern;Dachau (Kreis);2018-12-30 08:30:33
210000;396;Altomünster, Dachau (Kreis);Grundstueck;Kauf;Altomünster;Dachau (Kreis);2018-12-30 08:30:33
360000;712;Altomünster, Dachau (Kreis);Grundstueck;Kauf;Altomünster;Dachau (Kreis);2018-12-30 08:30:33
150000;316;Altomünster, Dachau (Kreis);Grundstueck;Kauf;Altomünster;Dachau (Kreis);2018-12-30 08:30:33
392500;319;Hebertshausen, Dachau (Kreis);Grundstueck;Kauf;Hebertshausen;Dachau (Kreis);2018-12-30 08:30:33
379000;191;Dachau, Dachau (Kreis);Grundstueck;Kauf;Dachau;Dachau (Kreis);2018-12-30 08:30:33
